,Date,Team,name,Notes,year_start,year_end,position,height,weight,birth_date,college,Strains/Sprains,Dislocations,Arm Fractures,Leg Fractures,Injury Type,Estimated Medical Costs (2012)
5392,01/16/17,Knicks,Lance Thomas,fractured orbital bone (out indefinitely),2012,2018,F,8-Jun,235,24-Apr-88,Duke University,FALSE,FALSE,FALSE,FALSE,No Index,No Index
5393,01/16/17,Nuggets,Gary Harris,sprained right ankle (DTD),2015,2018,G,4-Jun,210,14-Sep-94,Michigan State University,TRUE,FALSE,FALSE,FALSE,Strain/Sprain,3175
5394,01/16/17,Suns,Jared Dudley,dizziness (DTD),2008,2018,F-G,7-Jun,225,10-Jul-85,Boston College,FALSE,FALSE,FALSE,FALSE,No Index,No Index
5395,01/16/17,Thunder,Steven Adams,concussion (DTD),2014,2018,C,Jul-00,255,20-Jul-93,University of Pittsburgh,FALSE,FALSE,FALSE,FALSE,No Index,No Index
5396,01/17/17,Rockets,Ryan Anderson,flu (DTD),2009,2018,F,10-Jun,240,6-May-88,University of California,FALSE,FALSE,FALSE,FALSE,No Index,No Index
5397,01/17/17,Clippers,Chris Paul,torn ligament in left thumb (DTD),2006,2018,G,Jun-00,175,6-May-85,Wake Forest University,FALSE,FALSE,FALSE,FALSE,No Index,No Index
5398,01/17/17,Clippers,Chris Paul,surgery on left thumb to repair torn ligament (out indefinitely),2006,2018,G,Jun-00,175,6-May-85,Wake Forest University,FALSE,FALSE,FALSE,FALSE,No Index,No Index
5399,01/18/17,Celtics,Avery Bradley,sore right Achilles (DTD),2011,2018,G,2-Jun,180,26-Nov-90,University of Texas at Austin,FALSE,FALSE,FALSE,FALSE,No Index,No Index
5400,01/18/17,Kings,Ty Lawson,sprained left ankle (DTD),2010,2017,G,11-May,195,3-Nov-87,University of North Carolina,TRUE,FALSE,FALSE,FALSE,Strain/Sprain,3175
5401,01/18/17,Magic,Jodie Meeks,dislocated right thumb (DTD),2010,2018,G,4-Jun,210,21-Aug-87,University of Kentucky,FALSE,TRUE,FALSE,FALSE,Dislocation,4575
5402,01/18/17,Warriors,David West,fractured left thumb (DTD),2004,2018,F,9-Jun,250,29-Aug-80,Xavier University,FALSE,FALSE,FALSE,FALSE,No Index,No Index
5403,01/18/17,Kings,Rudy Gay,torn left Achilles tendon (out for season),2007,2018,F,8-Jun,230,17-Aug-86,University of Connecticut,FALSE,FALSE,FALSE,FALSE,No Index,No Index
5404,01/19/17,Cavaliers,Kevin Love,sore lower back (DTD),2009,2018,F,10-Jun,251,7-Sep-88,"University of California, Los Angeles",FALSE,FALSE,FALSE,FALSE,No Index,No Index
5405,01/19/17,Kings,Rudy Gay,surgery to repair torn left Achilles tendon (out for season),2007,2018,F,8-Jun,230,17-Aug-86,University of Connecticut,FALSE,FALSE,FALSE,FALSE,No Index,No Index
5406,01/20/17,76ers,Joel Embiid,bruised left knee (DTD),2017,2018,C-F,Jul-00,250,16-Mar-94,University of Kansas,FALSE,FALSE,FALSE,FALSE,No Index,No Index
5407,01/20/17,Grizzlies,Chandler Parsons,rest (DTD),2012,2018,F,10-Jun,230,25-Oct-88,University of Florida,FALSE,FALSE,FALSE,FALSE,No Index,No Index
5408,01/20/17,Magic,C.J. Wilcox,tendinitis in knee / left Achilles tendon (DTD),2015,2017,G,5-Jun,195,30-Dec-90,University of Washington,FALSE,FALSE,FALSE,FALSE,No Index,No Index
5409,01/20/17,Mavericks,J.J. Barea,strained left calf (DTD),2007,2018,G,Jun-00,185,26-Jun-84,Northeastern University,TRUE,FALSE,FALSE,FALSE,Strain/Sprain,3175
5410,01/21/17,76ers,Joel Embiid,rest (DTD),2017,2018,C-F,Jul-00,250,16-Mar-94,University of Kansas,FALSE,FALSE,FALSE,FALSE,No Index,No Index
5411,01/21/17,Celtics,Demetrius Jackson,illness (DTD),2017,2018,G,1-Jun,201,7-Sep-94,University of Notre Dame,FALSE,FALSE,FALSE,FALSE,No Index,No Index
5412,01/21/17,Grizzlies,Troy Daniels,sprained MCL in right knee (DTD),2014,2018,G,4-Jun,205,15-Jul-91,Virginia Commonwealth University,TRUE,FALSE,FALSE,FALSE,Strain/Sprain,3175
5413,01/21/17,Heat,Tyler Johnson,sprained/strained left shoulder (DTD),2015,2018,G,4-Jun,186,7-May-92,"California State University, Fresno",TRUE,FALSE,FALSE,FALSE,Strain/Sprain,3175
5414,01/21/17,Lakers,D'Angelo Russell,strained left calf / sprained ligament in right knee (DTD),2016,2018,G,5-Jun,195,23-Feb-96,Ohio State University,TRUE,FALSE,FALSE,FALSE,Strain/Sprain,3175
5415,01/21/17,Nets,Joe Harris,sprained left ankle (DTD),2015,2018,G,6-Jun,219,6-Sep-91,University of Virginia,TRUE,FALSE,FALSE,FALSE,Strain/Sprain,3175
5416,01/21/17,Rockets,Ryan Anderson,illness (DTD),2009,2018,F,10-Jun,240,6-May-88,University of California,FALSE,FALSE,FALSE,FALSE,No Index,No Index
5417,01/21/17,Celtics,Tyler Zeller,sinus infection (DTD),2013,2018,F-C,Jul-00,253,17-Jan-90,University of North Carolina,FALSE,FALSE,FALSE,FALSE,No Index,No Index
5418,01/22/17,Mavericks,J.J. Barea,strained left calf (DTD),2007,2018,G,Jun-00,185,26-Jun-84,Northeastern University,TRUE,FALSE,FALSE,FALSE,Strain/Sprain,3175
5419,01/22/17,Raptors,DeMar DeRozan,sprained right ankle (DTD),2010,2018,G-F,7-Jun,221,7-Aug-89,University of Southern California,TRUE,FALSE,FALSE,FALSE,Strain/Sprain,3175
5420,01/23/17,Hornets,Brian Roberts,illness (DTD),2013,2017,G,1-Jun,173,3-Dec-85,University of Dayton,FALSE,FALSE,FALSE,FALSE,No Index,No Index
5421,01/23/17,Mavericks,Wesley Matthews,strained right hip (DTD),2010,2018,G,5-Jun,220,14-Oct-86,Marquette University,TRUE,FALSE,FALSE,FALSE,Strain/Sprain,3175
5422,01/23/17,Spurs,Kawhi Leonard,sore left hand (DTD),2012,2018,F,7-Jun,230,29-Jun-91,San Diego State University,FALSE,FALSE,FALSE,FALSE,No Index,No Index
5423,01/24/17,76ers,Jahlil Okafor,sore right knee (DTD),2016,2018,C-F,11-Jun,275,15-Dec-95,Duke University,FALSE,FALSE,FALSE,FALSE,No Index,No Index
5424,01/24/17,Magic,Jodie Meeks,surgery on dislocated right thumb (out indefinitely),2010,2018,G,4-Jun,210,21-Aug-87,University of Kentucky,FALSE,TRUE,FALSE,FALSE,Dislocation,4575
5425,01/24/17,Spurs,Jonathon Simmons,sprained right wrist (DTD),2016,2018,G-F,6-Jun,195,14-Sep-89,University of Houston,TRUE,FALSE,FALSE,FALSE,Strain/Sprain,3175
5426,01/24/17,76ers,Joel Embiid,bruised left knee (DTD),2017,2018,C-F,Jul-00,250,16-Mar-94,University of Kansas,FALSE,FALSE,FALSE,FALSE,No Index,No Index
5427,01/25/17,Blazers,Maurice Harkless,strained left calf (DTD),2013,2018,F-G,9-Jun,215,11-May-93,St. John's University,TRUE,FALSE,FALSE,FALSE,Strain/Sprain,3175
5428,01/25/17,Blazers,Tim Quarterman,sprained left ankle (DTD),2017,2017,G,6-Jun,195,27-Oct-94,Louisiana State University,TRUE,FALSE,FALSE,FALSE,Strain/Sprain,3175
5429,01/25/17,Grizzlies,Chandler Parsons,sore left knee (DTD),2012,2018,F,10-Jun,230,25-Oct-88,University of Florida,FALSE,FALSE,FALSE,FALSE,No Index,No Index
5430,01/25/17,Grizzlies,JaMychal Green,sore left knee (DTD),2015,2018,F,9-Jun,227,21-Jun-90,University of Alabama,FALSE,FALSE,FALSE,FALSE,No Index,No Index
5431,01/25/17,Mavericks,Deron Williams,sprained left big toe (DTD),2006,2017,G,3-Jun,200,26-Jun-84,University of Illinois at Urbana-Champaign,TRUE,FALSE,FALSE,FALSE,Strain/Sprain,3175
5432,01/25/17,Rockets,Eric Gordon,sore lower back / back spasms (DTD),2009,2018,G,4-Jun,215,25-Dec-88,Indiana University,FALSE,FALSE,FALSE,FALSE,No Index,No Index
5433,01/26/17,Lakers,Julius Randle,illness (DTD),2015,2018,F-C,9-Jun,250,29-Nov-94,University of Kentucky,FALSE,FALSE,FALSE,FALSE,No Index,No Index
5434,01/27/17,Celtics,Al Horford,groin injury (DTD),2008,2018,C-F,10-Jun,245,3-Jun-86,University of Florida,FALSE,FALSE,FALSE,FALSE,No Index,No Index
5435,01/27/17,Heat,Hassan Whiteside,ankle injury (DTD),2011,2018,C,Jul-00,265,13-Jun-89,Marshall University,FALSE,FALSE,FALSE,FALSE,No Index,No Index
5436,01/27/17,Magic,C.J. Wilcox,left ankle / Achilles tendinitis (DTD),2015,2017,G,5-Jun,195,30-Dec-90,University of Washington,FALSE,FALSE,FALSE,FALSE,No Index,No Index
5437,01/27/17,Nets,Brook Lopez,rest (DTD),2009,2018,C,Jul-00,275,1-Apr-88,Stanford University,FALSE,FALSE,FALSE,FALSE,No Index,No Index
5438,01/27/17,Nets,Caris LeVert,rest (DTD),2017,2018,G-F,7-Jun,203,25-Aug-94,University of Michigan,FALSE,FALSE,FALSE,FALSE,No Index,No Index
5439,01/27/17,Nets,Trevor Booker,illness (DTD),2011,2018,F,8-Jun,228,25-Nov-87,Clemson University,FALSE,FALSE,FALSE,FALSE,No Index,No Index
5440,01/28/17,Grizzlies,Deyonta Davis,left foot injury (DTD),2017,2018,F-C,11-Jun,237,2-Dec-96,Michigan State University,FALSE,FALSE,FALSE,FALSE,No Index,No Index
5441,01/28/17,Hornets,Jeremy Lamb,metatarsal inflammation (DTD),2013,2018,G-F,5-Jun,185,30-May-92,University of Connecticut,FALSE,FALSE,FALSE,FALSE,No Index,No Index
5442,01/28/17,Knicks,Derrick Rose,sprained left ankle (DTD),2009,2018,G,3-Jun,190,4-Oct-88,University of Memphis,TRUE,FALSE,FALSE,FALSE,Strain/Sprain,3175
5443,01/29/17,76ers,Joel Embiid,rest (DTD),2017,2018,C-F,Jul-00,250,16-Mar-94,University of Kansas,FALSE,FALSE,FALSE,FALSE,No Index,No Index
5444,01/29/17,Magic,C.J. Wilcox,left Achilles tendinitis (DTD),2015,2017,G,5-Jun,195,30-Dec-90,University of Washington,FALSE,FALSE,FALSE,FALSE,No Index,No Index
5445,01/30/17,76ers,Joel Embiid,bruised left knee (out for season),2017,2018,C-F,Jul-00,250,16-Mar-94,University of Kansas,FALSE,FALSE,FALSE,FALSE,No Index,No Index
5446,01/30/17,Cavaliers,Kevin Love,lower back spasms (DTD),2009,2018,F,10-Jun,251,7-Sep-88,"University of California, Los Angeles",FALSE,FALSE,FALSE,FALSE,No Index,No Index
5447,01/30/17,Lakers,Julius Randle,pneumonia (DTD),2015,2018,F-C,9-Jun,250,29-Nov-94,University of Kentucky,FALSE,FALSE,FALSE,FALSE,No Index,No Index
5448,01/30/17,Mavericks,Andrew Bogut,strained right hamstring (DTD),2006,2018,C,Jul-00,260,28-Nov-84,University of Utah,TRUE,FALSE,FALSE,FALSE,Strain/Sprain,3175
5449,01/31/17,Nuggets,Will Barton,sore left ankle (DTD),2013,2018,G,6-Jun,175,6-Jan-91,University of Memphis,FALSE,FALSE,FALSE,FALSE,No Index,No Index
5450,01/31/17,Pelicans,Tyreke Evans,left ankle injury (DTD),2010,2018,G-F,6-Jun,220,19-Sep-89,University of Memphis,FALSE,FALSE,FALSE,FALSE,No Index,No Index
5451,02/01/17,76ers,Robert Covington,bruised right hand/wrist (DTD),2014,2018,F,9-Jun,215,14-Dec-90,Tennessee State University,FALSE,FALSE,FALSE,FALSE,No Index,No Index
5452,02/01/17,Celtics,Kelly Olynyk,sore/strained left shoulder (DTD),2014,2018,C-F,Jul-00,238,19-Apr-91,Gonzaga University,TRUE,FALSE,FALSE,FALSE,Strain/Sprain,3175
5453,02/01/17,Jazz,Rodney Hood,hyperextended right knee (DTD),2015,2018,G-F,8-Jun,206,20-Oct-92,Duke University,FALSE,FALSE,FALSE,FALSE,No Index,No Index
5454,02/02/17,76ers,Joel Embiid,rest (DTD),2017,2018,C-F,Jul-00,250,16-Mar-94,University of Kansas,FALSE,FALSE,FALSE,FALSE,No Index,No Index
5455,02/02/17,76ers,Nerlens Noel,upper respiratory infection (DTD),2015,2018,C-F,11-Jun,228,10-Apr-94,University of Kentucky,FALSE,FALSE,FALSE,FALSE,No Index,No Index
5456,02/02/17,Kings,Garrett Temple,torn left hamstring (DTD),2010,2018,G,6-Jun,195,8-May-86,Louisiana State University,FALSE,FALSE,FALSE,FALSE,No Index,No Index
5457,02/02/17,Pacers,Rodney Stuckey,sprained right ankle (DTD),2008,2017,G,5-Jun,210,21-Apr-86,Eastern Washington University,TRUE,FALSE,FALSE,FALSE,Strain/Sprain,3175
5458,02/02/17,Warriors,Draymond Green,bruised left shoulder (DTD),2013,2018,F,7-Jun,230,4-Mar-90,Michigan State University,FALSE,FALSE,FALSE,FALSE,No Index,No Index
5459,02/03/17,Bulls,Jimmy Butler,bruised right heel (DTD),2012,2018,F-G,8-Jun,236,14-Sep-89,Marquette University,FALSE,FALSE,FALSE,FALSE,No Index,No Index
5460,02/03/17,Hornets,Ramon Sessions,torn lateral meniscus in left knee (out indefinitely),2008,2018,G,3-Jun,190,11-Apr-86,"University of Nevada, Reno",FALSE,FALSE,FALSE,FALSE,No Index,No Index
5461,02/03/17,Kings,Arron Afflalo,illness (DTD),2008,2018,G,5-Jun,210,15-Oct-85,"University of California, Los Angeles",FALSE,FALSE,FALSE,FALSE,No Index,No Index
5462,02/03/17,Lakers,Julius Randle,illness (DTD),2015,2018,F-C,9-Jun,250,29-Nov-94,University of Kentucky,FALSE,FALSE,FALSE,FALSE,No Index,No Index
5463,02/03/17,Mavericks,Devin Harris,illness (DTD),2005,2018,G,3-Jun,192,27-Feb-83,University of Wisconsin,FALSE,FALSE,FALSE,FALSE,No Index,No Index
5464,02/03/17,Timberwolves,Adreian Payne,thrombocytopenia (blood disorder) (DTD),2015,2018,F-C,10-Jun,237,19-Feb-91,Michigan State University,FALSE,FALSE,FALSE,FALSE,No Index,No Index
5465,02/03/17,Timberwolves,Kris Dunn,right hand injury (DTD),2017,2018,G,4-Jun,210,18-Mar-94,Providence College,FALSE,FALSE,FALSE,FALSE,No Index,No Index
5466,02/03/17,Timberwolves,Zach LaVine,torn ACL in left knee (out for season),2015,2017,G,5-Jun,189,10-Mar-95,"University of California, Los Angeles",FALSE,FALSE,FALSE,FALSE,No Index,No Index
5467,02/03/17,Mavericks,Deron Williams,sprained right big toe (DTD),2006,2017,G,3-Jun,200,26-Jun-84,University of Illinois at Urbana-Champaign,TRUE,FALSE,FALSE,FALSE,Strain/Sprain,3175
5468,02/04/17,76ers,Jahlil Okafor,knee injury (DTD),2016,2018,C-F,11-Jun,275,15-Dec-95,Duke University,FALSE,FALSE,FALSE,FALSE,No Index,No Index
5469,02/04/17,76ers,Joel Embiid,sore left knee (out for seaon),2017,2018,C-F,Jul-00,250,16-Mar-94,University of Kansas,FALSE,FALSE,FALSE,FALSE,No Index,No Index
5470,02/04/17,Cavaliers,Kyrie Irving,bruised right quadriceps (DTD),2012,2018,G,3-Jun,193,23-Mar-92,Duke University,FALSE,FALSE,FALSE,FALSE,No Index,No Index
5471,02/04/17,Grizzlies,Chandler Parsons,DNP,2012,2018,F,10-Jun,230,25-Oct-88,University of Florida,FALSE,FALSE,FALSE,FALSE,No Index,No Index
5472,02/04/17,Raptors,Patrick Patterson,bruised left knee (DTD),2011,2018,F,9-Jun,230,14-Mar-89,University of Kentucky,FALSE,FALSE,FALSE,FALSE,No Index,No Index
5473,02/05/17,Nets,Caris LeVert,sore right knee (DTD),2017,2018,G-F,7-Jun,203,25-Aug-94,University of Michigan,FALSE,FALSE,FALSE,FALSE,No Index,No Index
5474,02/06/17,76ers,Joel Embiid,bruised left knee (out for season),2017,2018,C-F,Jul-00,250,16-Mar-94,University of Kansas,FALSE,FALSE,FALSE,FALSE,No Index,No Index
5475,02/06/17,Mavericks,Deron Williams,sprained right big toe (DTD),2006,2017,G,3-Jun,200,26-Jun-84,University of Illinois at Urbana-Champaign,TRUE,FALSE,FALSE,FALSE,Strain/Sprain,3175
5476,02/06/17,Nets,Quincy Acy,sprained left ankle (DTD),2013,2018,F,7-Jun,240,6-Oct-90,Baylor University,TRUE,FALSE,FALSE,FALSE,Strain/Sprain,3175
5477,02/06/17,Spurs,Kawhi Leonard,bruised right quadriceps (DTD),2012,2018,F,7-Jun,230,29-Jun-91,San Diego State University,FALSE,FALSE,FALSE,FALSE,No Index,No Index
5478,02/07/17,Blazers,Evan Turner,fractured right hand (out indefinitely),2011,2018,G,7-Jun,220,27-Oct-88,Ohio State University,FALSE,FALSE,FALSE,FALSE,No Index,No Index
5479,02/07/17,Mavericks,Deron Williams,sprained right big toe (DTD),2006,2017,G,3-Jun,200,26-Jun-84,University of Illinois at Urbana-Champaign,TRUE,FALSE,FALSE,FALSE,Strain/Sprain,3175
5480,02/07/17,Pelicans,Tyreke Evans,sprained left ankle (DTD),2010,2018,G-F,6-Jun,220,19-Sep-89,University of Memphis,TRUE,FALSE,FALSE,FALSE,Strain/Sprain,3175
5481,02/08/17,76ers,Richaun Holmes,upper respiratory infection (DTD),2016,2018,F-C,10-Jun,245,15-Oct-93,Bowling Green State University,FALSE,FALSE,FALSE,FALSE,No Index,No Index
5482,02/08/17,Blazers,Evan Turner,surgery on right hand to repair fracture (out indefinitely),2011,2018,G,7-Jun,220,27-Oct-88,Ohio State University,FALSE,FALSE,FALSE,FALSE,No Index,No Index
5483,02/08/17,Bucks,Jabari Parker,torn ACL in left knee (out for season),2015,2017,F,8-Jun,250,15-Mar-95,Duke University,FALSE,FALSE,FALSE,FALSE,No Index,No Index
5484,02/08/17,Cavaliers,Iman Shumpert,sprained left ankle (DTD),2012,2018,G,5-Jun,220,26-Jun-90,Georgia Institute of Technology,TRUE,FALSE,FALSE,FALSE,Strain/Sprain,3175
5485,02/08/17,Grizzlies,Vince Carter,rest (DTD),1999,2018,G-F,6-Jun,220,26-Jan-77,University of North Carolina,FALSE,FALSE,FALSE,FALSE,No Index,No Index
5486,02/08/17,Grizzlies,Zach Randolph,sore left foot (DTD),2002,2018,F-C,9-Jun,260,16-Jul-81,Michigan State University,FALSE,FALSE,FALSE,FALSE,No Index,No Index
5487,02/08/17,Heat,Dion Waiters,sprained left ankle (DTD),2013,2018,G,4-Jun,225,10-Dec-91,Syracuse University,TRUE,FALSE,FALSE,FALSE,Strain/Sprain,3175
5488,02/08/17,Hornets,Ramon Sessions,surgery on left knee to repair torn lateral meniscus (out for season),2008,2018,G,3-Jun,190,11-Apr-86,"University of Nevada, Reno",FALSE,FALSE,FALSE,FALSE,No Index,No Index
5489,02/08/17,Magic,Aaron Gordon,bone bruise in right foot (DTD),2015,2018,F,9-Jun,220,16-Sep-95,University of Arizona,FALSE,FALSE,FALSE,FALSE,No Index,No Index
5490,02/08/17,Nuggets,Kenneth Faried,sprained right ankle (DTD),2012,2018,F,8-Jun,228,19-Nov-89,Morehead State University,TRUE,FALSE,FALSE,FALSE,Strain/Sprain,3175
5491,02/09/17,76ers,Joel Embiid,rest (DTD),2017,2018,C-F,Jul-00,250,16-Mar-94,University of Kansas,FALSE,FALSE,FALSE,FALSE,No Index,No Index
5492,02/09/17,Blazers,Evan Turner,recovering from surgery on right hand to repair fracture (out indefinitely),2011,2018,G,7-Jun,220,27-Oct-88,Ohio State University,FALSE,FALSE,FALSE,FALSE,No Index,No Index
5493,02/09/17,Jazz,George Hill,sore left big toe (DTD),2009,2018,G,3-Jun,188,4-May-86,Indiana University-Purdue University Indianapolis,FALSE,FALSE,FALSE,FALSE,No Index,No Index
5494,02/09/17,Kings,Ty Lawson,adductor muscle injury / strained left hamstring (DTD),2010,2017,G,11-May,195,3-Nov-87,University of North Carolina,TRUE,FALSE,FALSE,FALSE,Strain/Sprain,3175
5495,02/09/17,Mavericks,Deron Williams,sprained left big toe (DTD),2006,2017,G,3-Jun,200,26-Jun-84,University of Illinois at Urbana-Champaign,TRUE,FALSE,FALSE,FALSE,Strain/Sprain,3175
5496,02/09/17,Rockets,Eric Gordon,sore lower back (DTD),2009,2018,G,4-Jun,215,25-Dec-88,Indiana University,FALSE,FALSE,FALSE,FALSE,No Index,No Index
5497,02/10/17,Grizzlies,Chandler Parsons,rest (DTD),2012,2018,F,10-Jun,230,25-Oct-88,University of Florida,FALSE,FALSE,FALSE,FALSE,No Index,No Index
5498,02/10/17,Pelicans,Terrence Jones,sprained right thumb (DTD),2013,2017,F,9-Jun,252,9-Jan-92,University of Kentucky,TRUE,FALSE,FALSE,FALSE,Strain/Sprain,3175
5499,02/11/17,76ers,Joel Embiid,bruised left knee (out for season),2017,2018,C-F,Jul-00,250,16-Mar-94,University of Kansas,FALSE,FALSE,FALSE,FALSE,No Index,No Index
5500,02/12/17,Bulls,Dwyane Wade,bruised right wrist (DTD),2004,2018,G,4-Jun,220,17-Jan-82,Marquette University,FALSE,FALSE,FALSE,FALSE,No Index,No Index
5501,02/12/17,Bulls,Jimmy Butler,bruised right heel (DTD),2012,2018,F-G,8-Jun,236,14-Sep-89,Marquette University,FALSE,FALSE,FALSE,FALSE,No Index,No Index
5502,02/12/17,Cavaliers,Kevin Love,left knee injury (DTD),2009,2018,F,10-Jun,251,7-Sep-88,"University of California, Los Angeles",FALSE,FALSE,FALSE,FALSE,No Index,No Index
5503,02/13/17,Grizzlies,Tony Allen,rest (DTD),2005,2018,G-F,4-Jun,213,11-Jan-82,Oklahoma State University,FALSE,FALSE,FALSE,FALSE,No Index,No Index
5504,02/13/17,Nuggets,Darrell Arthur,sore left knee (DTD),2009,2018,F,9-Jun,235,25-Mar-88,University of Kansas,FALSE,FALSE,FALSE,FALSE,No Index,No Index
5505,02/13/17,Nuggets,Wilson Chandler,illness (DTD),2008,2018,F,8-Jun,225,10-May-87,DePaul University,FALSE,FALSE,FALSE,FALSE,No Index,No Index
5506,02/13/17,Pacers,Lavoy Allen,sore right knee (DTD),2012,2017,F-C,9-Jun,260,4-Feb-89,Temple University,FALSE,FALSE,FALSE,FALSE,No Index,No Index
5507,02/13/17,Warriors,Klay Thompson,sore right heel (DTD),2012,2018,G-F,7-Jun,215,8-Feb-90,Washington State University,FALSE,FALSE,FALSE,FALSE,No Index,No Index
5508,02/14/17,Blazers,Al-Farouq Aminu,sprained left knee (DTD),2011,2018,F,9-Jun,220,21-Sep-90,Wake Forest University,TRUE,FALSE,FALSE,FALSE,Strain/Sprain,3175
5509,02/14/17,Hornets,Miles Plumlee,strained right calf (DTD),2013,2018,C-F,11-Jun,249,1-Sep-88,Duke University,TRUE,FALSE,FALSE,FALSE,Strain/Sprain,3175
5510,02/15/17,Bucks,Jabari Parker,surgery on left knee to repair torn ACL (out for season),2015,2017,F,8-Jun,250,15-Mar-95,Duke University,FALSE,FALSE,FALSE,FALSE,No Index,No Index
5511,02/15/17,Kings,Ty Lawson,strained left adductor muscle (DTD),2010,2017,G,11-May,195,3-Nov-87,University of North Carolina,TRUE,FALSE,FALSE,FALSE,Strain/Sprain,3175
5512,02/15/17,Magic,C.J. Watson,sore right Achilles (DTD),2008,2017,G,2-Jun,175,17-Apr-84,University of Tennessee,FALSE,FALSE,FALSE,FALSE,No Index,No Index
5513,02/15/17,Timberwolves,Lance Stephenson,sprained left ankle (DTD),2011,2018,G-F,5-Jun,230,5-Sep-90,University of Cincinnati,TRUE,FALSE,FALSE,FALSE,Strain/Sprain,3175
5514,02/16/17,Kings,Malachi Richardson,torn right hamstring (DTD),2017,2018,G,6-Jun,205,5-Jan-96,Syracuse University,FALSE,FALSE,FALSE,FALSE,No Index,No Index
5515,02/23/17,Kings,Arron Afflalo,sore left hamstring (DTD),2008,2018,G,5-Jun,210,15-Oct-85,"University of California, Los Angeles",FALSE,FALSE,FALSE,FALSE,No Index,No Index
5516,02/23/17,Magic,C.J. Watson,Achilles injury (DTD),2008,2017,G,2-Jun,175,17-Apr-84,University of Tennessee,FALSE,FALSE,FALSE,FALSE,No Index,No Index
5517,02/24/17,Clippers,Diamond Stone,left knee injury (DTD),2017,2017,C,11-Jun,255,10-Feb-97,University of Maryland,FALSE,FALSE,FALSE,FALSE,No Index,No Index
5518,02/26/17,Heat,Willie Reed,bursitis in right ankle / strained calf (DTD),2016,2018,F-C,10-Jun,220,16-May-90,Saint Louis University,TRUE,FALSE,FALSE,FALSE,Strain/Sprain,3175
5519,02/27/17,Knicks,Joakim Noah,arthrosopic surgery on left knee to remove loose body (out for season),2008,2018,C,11-Jun,230,25-Feb-85,University of Florida,FALSE,FALSE,FALSE,FALSE,No Index,No Index
5520,02/27/17,Raptors,Kyle Lowry,surgery on right wrist to remove loose bodies (out indefinitely) (date approximate),2007,2018,G,Jun-00,205,25-Mar-86,Villanova University,FALSE,FALSE,FALSE,FALSE,No Index,No Index
5521,02/28/17,Bucks,Michael Beasley,hyperextended / sprained left knee (DTD),2009,2018,F,9-Jun,235,9-Jan-89,Kansas State University,TRUE,FALSE,FALSE,FALSE,Strain/Sprain,3175
5522,02/28/17,Mavericks,Wesley Matthews,right hip injury (DTD),2010,2018,G,5-Jun,220,14-Oct-86,Marquette University,FALSE,FALSE,FALSE,FALSE,No Index,No Index
5523,03/01/17,Knicks,Maurice Ndour,sprained right ankle (out indefinitely),2017,2017,F,9-Jun,200,18-Jun-92,Ohio University,TRUE,FALSE,FALSE,FALSE,Strain/Sprain,3175
5524,03/01/17,Nuggets,Jameer Nelson,illness (DTD),2005,2018,G,Jun-00,190,9-Feb-82,Saint Joseph's University,FALSE,FALSE,FALSE,FALSE,No Index,No Index
5525,03/01/17,Warriors,Kevin Durant,sprained MCL in left knee (out indefinitely),2008,2018,F-G,9-Jun,240,29-Sep-88,University of Texas at Austin,TRUE,FALSE,FALSE,FALSE,Strain/Sprain,3175
5526,03/03/17,Hornets,Frank Kaminsky,sprained AC joint in left shoulder (DTD),2016,2018,F-C,Jul-00,242,4-Apr-93,University of Wisconsin,TRUE,FALSE,FALSE,FALSE,Strain/Sprain,3175
